"user_id","city","country","lat","long"
10891,"West Orange","USA",40.79,-74.26
806683,"Sandwich","USA",41.76,-70.5
785678,"Chicago","USA",41.84,-87.68
867651,"Torrance","USA",33.83,-118.34
479265,"Napa","USA",38.3,-122.3
531934,"Chino","USA",34.01,-117.69
179961,"New York","USA",40.67,-73.94
416728,"Lynwood","USA",33.92,-118.2
176910,"Hollywood","USA",26.03,-80.16
230712,"Castle Rock","USA",39.38,-104.85
528489,"Chicago","USA",41.84,-87.68
61685,"Saint Petersburg","USA",59.93,-82.64
276795,"Manhattan","USA",39.19,-96.59
758745,"Oxnard","USA",34.2,-119.21
48663,"Oxnard","USA",34.2,-119.21
465208,"New York","USA",40.67,-73.94
748411,"Las Vegas","USA",36.21,-115.22
179180,"New York","USA",40.67,-73.94
904924,"Casas Adobes","USA",32.32,-110.99
791584,"Hemet","USA",33.73,-117
377367,"Eagan","USA",44.82,-93.16
132703,"Nashville","USA",36.17,-86.78
274760,"Louisville","USA",38.22,-85.74
750300,"Hemet","USA",33.73,-117
199247,"Cary","USA",35.78,-78.8
744279,"New York","USA",40.67,-73.94
819580,"Houston","USA",29.77,-95.39
691423,"Kennewick","USA",46.2,-119.17
481427,"Anaheim","USA",33.84,-117.87
947016,"Kenner","USA",29.99,-90.25
154665,"Lawton","USA",34.6,-98.42
951315,"Lakewood","USA",33.85,-118.12
68994,"Chicago","USA",41.84,-87.68
191261,"Lakewood","USA",41.48,-81.8
524081,"Buffalo","USA",42.89,-78.86
248826,"Houston","USA",29.77,-95.39
508838,"Towson","USA",39.4,-76.62
878746,"Irvine","USA",33.66,-117.8
739489,"North Charleston","USA",32.91,-80.04
579573,"Cheyenne","USA",41.15,-104.79
696080,"Saint Louis","USA",38.64,-90.24
528404,"Milwaukee","USA",43.06,-87.97
775406,"New Orleans","USA",30.07,-89.93
569728,"Anaheim","USA",33.84,-117.87
125808,"Corona","USA",33.87,-117.57
162509,"Fort Worth","USA",32.75,-97.34
258012,"Kansas City","USA",39.12,-94.73
967436,"Anaheim","USA",33.84,-117.87
809650,"Jackson","USA",32.32,-90.21
998172,"Canton","USA",42.31,-83.48
308987,"Corvallis","USA",44.57,-123.28
123345,"Azusa","USA",34.14,-117.91
779022,"Parma","USA",41.38,-81.73
890437,"New York","USA",40.67,-73.94
401394,"North Charleston","USA",32.91,-80.04
816224,"Anaheim","USA",33.84,-117.87
731174,"Flint","USA",43.02,-83.69
408943,"Elk Grove","USA",38.4,-121.37
80691,"Temple","USA",31.1,-97.36
45427,"Vacaville","USA",38.36,-121.97
425751,"Santa Clara","USA",37.37,-121.97
549540,"New York","USA",40.67,-73.94
874113,"Haltom City","USA",32.82,-97.27
774689,"Omaha","USA",41.26,-96.01
766844,"New York","USA",40.67,-73.94
325474,"Virginia Beach","USA",36.74,-76.04
246077,"San Bernardino","USA",34.14,-117.29
732566,"Ann Arbor","USA",42.28,-83.73
27072,"Norfolk","USA",36.92,-76.24
819713,"Wilmington","USA",34.21,-77.91
745826,"Philadelphia","USA",40.01,-75.13
46702,"Brewster","USA",41.77,-70.08
385805,"Chicago","USA",41.84,-87.68
357513,"Fontana","USA",34.1,-117.46
973238,"Metairie","USA",30,-90.18
999808,"Lowell","USA",42.64,-71.32
685009,"Clarksville","USA",36.56,-87.35
3355,"Waltham","USA",42.39,-71.24
762467,"San Bernardino","USA",34.14,-117.29
476120,"Gilroy","USA",37.01,-121.58
337766,"Fountain Valley","USA",33.71,-117.95
711517,"Jackson","USA",32.32,-90.21
283655,"San Antonio","USA",29.46,-98.51
759583,"Fort Lauderdale","USA",26.14,-80.14
685099,"Tinley Park","USA",41.57,-87.8
972897,"Fort Myers","USA",26.63,-81.85
877077,"Surprise","USA",33.66,-112.47
506751,"Atlanta","USA",33.76,-84.42
412766,"Jacksonville","USA",30.33,-81.66
389990,"San Antonio","USA",29.46,-98.51
377823,"Bridgeport","USA",41.19,-73.2
934066,"New York","USA",40.67,-73.94
121366,"Houston","USA",29.77,-95.39
778135,"Sunrise","USA",26.15,-80.3
64288,"Visalia","USA",36.33,-119.32
773919,"Lancaster","USA",34.69,-118.18
898479,"Farmington Hills","USA",42.49,-83.38
991156,"Jacksonville","USA",30.33,-81.66
611792,"Providence","USA",41.82,-71.42
755405,"Simi Valley","USA",34.26,-118.75
498249,"Overland Park","USA",38.91,-94.68
135403,"El Monte","USA",34.07,-118.03
709673,"Middletown","USA",39.51,-84.37
100283,"Glendale","USA",34.18,-118.25
12608,"Camden","USA",39.94,-75.11
542393,"Indianapolis","USA",39.78,-86.15
999601,"Shreveport","USA",32.47,-93.8
306109,"Athens-Clarke","USA",33.95,-83.39
409758,"New York","USA",40.67,-73.94
8157,"Azusa","USA",34.14,-117.91
992978,"San Antonio","USA",29.46,-98.51
966311,"New York","USA",40.67,-73.94
676121,"San Antonio","USA",29.46,-98.51
797367,"Binghamton","USA",42.1,-75.91
324381,"Euclid","USA",41.59,-81.52
805902,"Los Angeles","USA",34.11,-118.41
506641,"Fontana","USA",34.1,-117.46
432800,"Philadelphia","USA",40.01,-75.13
929710,"San Marcos","USA",33.14,-117.17
402194,"Scottsdale","USA",33.69,-111.87
38033,"Chino Hills","USA",33.97,-117.75
113487,"Huntsville","USA",34.71,-86.63
678136,"Plano","USA",33.05,-96.75
451420,"Longview","USA",32.52,-94.76
596822,"New York","USA",40.67,-73.94
851070,"Jacksonville","USA",30.33,-81.66
61471,"Saint Petersburg","USA",27.76,-82.64
638844,"Pittsburgh","USA",40.44,-79.98
63360,"Andover","USA",42.65,-71.14
451105,"San Antonio","USA",29.46,-98.51
630028,"Saint Louis","USA",38.64,-90.24
359959,"Springfield","USA",39.78,-89.64
498044,"Virginia Beach","USA",36.74,-76.04
564795,"Seattle","USA",47.62,-122.35
71357,"San Antonio","USA",29.46,-98.51
357565,"Virginia Beach","USA",36.74,-76.04
801000,"Clinton","USA",42.59,-82.92
531473,"Chicago","USA",41.84,-87.68
342220,"Houston","USA",29.77,-95.39
405269,"Henderson","USA",36.03,-115
561770,"Clifton","USA",40.86,-74.16
932516,"Chicago","USA",41.84,-87.68
65461,"San Antonio","USA",29.46,-98.51
303600,"New Brunswick","USA",40.49,-74.45
14737,"Los Angeles","USA",34.11,-118.41
83224,"Saint Clair Shores","USA",42.49,-82.89
169510,"Athens-Clarke","USA",33.95,-83.39
385721,"Boulder","USA",40.03,-105.25
364511,"Corpus Christi","USA",27.71,-97.29
220534,"Brooklyn Park","USA",45.11,-93.35
408662,"Austin","USA",30.31,-97.75
916181,"New York","USA",40.67,-73.94
828494,"Culver City","USA",34.01,-118.4
950309,"Oklahoma City","USA",35.47,-97.51
97564,"Thousand Oaks","USA",34.19,-118.87
428014,"Pittsfield","USA",42.45,-73.26
804010,"Santa Ana","USA",33.74,-117.88
175331,"Gastonia","USA",35.25,-81.17
718910,"Tucson","USA",32.2,-110.89
510341,"Hawthorne","USA",33.91,-118.35
386699,"Downey","USA",33.94,-118.13
828986,"North Port","USA",27.05,-82.19
144223,"Vancouver","USA",45.63,-122.64
307961,"New York","USA",40.67,-73.94
861001,"Enid","USA",36.41,-97.87
121700,"Framingham","USA",42.31,-71.44
295993,"Brownsville","USA",25.93,-97.48
782041,"Layton","USA",41.08,-111.95
683248,"New Orleans","USA",30.07,-89.93
629132,"Eagan","USA",44.82,-93.16
371071,"Westminster","USA",39.88,-105.05
383964,"Fall River","USA",41.71,-71.11
356651,"New York","USA",40.67,-73.94
958710,"Erie","USA",42.13,-80.09
482329,"Seattle","USA",47.62,-122.35
253519,"Palm Bay","USA",27.99,-80.66
494443,"Lauderhill","USA",26.17,-80.23
418734,"New York","USA",40.67,-73.94
594238,"Austin","USA",30.31,-97.75
184079,"Billerica","USA",42.56,-71.26
181073,"Altamonte Springs","USA",28.66,-81.4
526479,"New York","USA",40.67,-73.94
184762,"Las Vegas","USA",36.21,-115.22
881671,"Mesa","USA",33.42,-111.74
937224,"Oklahoma City","USA",35.47,-97.51
574128,"Palm Bay","USA",27.99,-80.66
135448,"Cary","USA",35.78,-78.8
460728,"Hamilton","USA",39.39,-84.56
108556,"Concord","USA",37.97,-122
420542,"New York","USA",40.67,-73.94
721211,"San Jose","USA",37.3,-121.85
721531,"Springfield","USA",42.12,-72.54
398276,"Miramar","USA",25.98,-80.33
316395,"Idaho Falls","USA",43.49,-112.03
825987,"Jacksonville","USA",30.33,-81.66
756213,"Mobile","USA",30.68,-88.09
215031,"New York","USA",40.67,-73.94
838096,"Houston","USA",29.77,-95.39
478510,"Saint Petersburg","USA",59.93,30.31
957251,"Chicago","USA",41.84,-87.68
477278,"Saint Petersburg","USA",27.76,30.31
81858,"New York","USA",40.67,-73.94
17324,"Corpus Christi","USA",27.71,-97.29
415347,"Los Angeles","USA",34.11,-118.41
853899,"Saint Louis","USA",38.64,-90.24
729830,"Lansing","USA",42.71,-84.55
731019,"Philadelphia","USA",40.01,-75.13
221517,"Virginia Beach","USA",36.74,-76.04
479521,"Oklahoma City","USA",35.47,-97.51
71614,"Covina","USA",34.09,-117.88
528978,"Troy","USA",42.58,-83.14
501847,"Orange","USA",33.81,-117.82
911937,"Palm Beach Gardens","USA",26.84,-80.12
236635,"Boynton Beach","USA",26.53,-80.08
998677,"Santee","USA",32.86,-116.98
702454,"New York","USA",40.67,-73.94
518763,"Chicago","USA",41.84,-87.68
641597,"Rogers","USA",36.33,-94.13
61566,"Oklahoma City","USA",35.47,-97.51
307538,"Indianapolis","USA",39.78,-86.15
6697,"Clifton","USA",40.86,-74.16
551078,"Odessa","USA",31.87,-102.35
184685,"Evansville","USA",37.98,-87.54
18887,"Albany","USA",44.62,-123.09
811791,"Charlotte","USA",35.2,-80.83
728533,"Rialto","USA",34.11,-117.39
35682,"Los Angeles","USA",34.11,-118.41
22697,"Austin","USA",30.31,-97.75
709943,"Lincoln","USA",40.82,-96.69
681716,"New York","USA",40.67,-73.94
706449,"Town'n'Country","USA",28.01,-82.58
607798,"Brownsville","USA",25.93,-97.48
620670,"Bossier City","USA",32.52,-93.66
740916,"Scottsdale","USA",33.69,-111.87
601711,"Los Angeles","USA",34.11,-118.41
362683,"Rochester","USA",43.17,-77.62
830207,"Memphis","USA",35.11,-90.01
829535,"Port Charlotte","USA",26.99,-82.11
889812,"Anaheim","USA",33.84,-117.87
261500,"Pine Hills","USA",28.58,-81.46
297648,"Charlotte","USA",35.2,-80.83
677216,"Nampa","USA",43.58,-116.56
525042,"San Rafael","USA",37.98,-122.51
87623,"Escondido","USA",33.14,-117.07
336436,"Charleston","USA",38.35,-81.63
419874,"Fort Worth","USA",32.75,-97.34
892272,"New York","USA",40.67,-73.94
644472,"New York","USA",40.67,-73.94
316427,"Washington","USA",38.91,-77.02
493750,"Winston-Salem","USA",36.1,-80.26
881935,"Philadelphia","USA",40.01,-75.13
441248,"Tuckahoe","USA",37.59,-77.59
185605,"Anaheim","USA",33.84,-117.87
42840,"Pembroke Pines","USA",26.01,-80.34
612604,"Portland","USA",45.54,-122.66
738999,"Grand Island","USA",40.92,-98.37
826153,"Spring Valley","USA",36.11,-115.24
698988,"Los Angeles","USA",34.11,-118.41
52985,"New York","USA",40.67,-73.94
97363,"Sierra Vista","USA",31.57,-110.32
562876,"New York","USA",40.67,-73.94
672264,"Las Vegas","USA",36.21,-115.22
189561,"Bountiful","USA",40.88,-111.87
669618,"Tucson","USA",32.2,-110.89
671457,"Saint Paul","USA",44.95,-93.1
121867,"Houston","USA",29.77,-95.39
981598,"Pittsburgh","USA",40.44,-79.98
338671,"Bloomfield","USA",40.81,-74.19
837709,"Pittsfield","USA",42.45,-73.26
853676,"Tigard","USA",45.43,-122.77
466649,"Rochester","USA",43.17,-77.62
478277,"Moore","USA",35.33,-97.47
35236,"Fort Worth","USA",32.75,-97.34
949939,"Port Arthur","USA",29.9,-93.93
97368,"Chicago","USA",41.84,-87.68
370691,"San Jose","USA",37.3,-121.85
897755,"Victoria","USA",28.82,-96.98
895188,"Montgomery","USA",32.35,-86.28
789412,"Rio Rancho","USA",35.27,-106.66
248237,"Houston","USA",29.77,-95.39
197418,"Medford","USA",42.42,-71.11
279511,"Salinas","USA",36.68,-121.64
13215,"Houston","USA",29.77,-95.39
9346,"Jacksonville","USA",30.33,-81.66
175785,"Palm Beach Gardens","USA",26.84,-80.12
240838,"Lenexa","USA",38.96,-94.79
871735,"Palo Alto","USA",37.4,-122.14
310656,"Evansville","USA",37.98,-87.54
27384,"Vancouver","USA",45.63,-122.64
695745,"Fond du Lac","USA",43.77,-88.45
727559,"Madison","USA",43.08,-89.39
928883,"Corpus Christi","USA",27.71,-97.29
572945,"San Antonio","USA",29.46,-98.51
566596,"Oakland","USA",37.77,-122.22
220905,"Waukegan","USA",42.37,-87.87
944625,"Mesquite","USA",32.77,-96.6
476936,"New York","USA",40.67,-73.94
465029,"Houston","USA",29.77,-95.39
376159,"San Clemente","USA",33.45,-117.61
82146,"Alameda","USA",37.77,-122.26
197914,"New Orleans","USA",30.07,-89.93
236875,"Tacoma","USA",47.25,-122.46
201294,"Sheboygan","USA",43.75,-87.73
191209,"Midland","USA",32.03,-102.1
901923,"Fountain Valley","USA",33.71,-117.95
765601,"New York","USA",40.67,-73.94
997865,"Houston","USA",29.77,-95.39
626368,"Indio","USA",33.72,-116.23
794106,"Long Beach","USA",33.79,-118.16
104442,"New York","USA",40.67,-73.94
986105,"Springfield","USA",42.12,-72.54
752385,"New York","USA",40.67,-73.94
973389,"Cheektowaga","USA",42.91,-78.75
775366,"Saint Petersburg","USA",27.76,30.31
663489,"Berkeley","USA",37.87,-122.27
326,"La Crosse","USA",43.83,-91.23
380471,"Manteca","USA",37.8,-121.22
844786,"Hamden","USA",41.37,-72.89
864366,"Elk Grove","USA",38.4,-121.37
100483,"Rancho Cucamonga","USA",34.12,-117.57
216490,"Pasco","USA",46.25,-119.13
875515,"Renton","USA",47.48,-122.2
655537,"Rochester","USA",43.17,-77.62
815963,"Minneapolis","USA",44.96,-93.27
29727,"Cypress","USA",33.82,-118.04
361089,"Brockton","USA",42.08,-71.03
788933,"Glendale","USA",33.58,-112.2
856167,"Maple Grove","USA",45.11,-93.46
236136,"Chula Vista","USA",32.63,-117.04
532204,"Oxnard","USA",34.2,-119.21
428679,"Anaheim","USA",33.84,-117.87
773881,"Berkeley","USA",37.87,-122.27
64392,"Rancho Cucamonga","USA",34.12,-117.57
329680,"Eugene","USA",44.05,-123.11
878406,"Waterbury","USA",41.56,-73.04
3489,"Gilbert","USA",33.33,-111.76
196499,"Metairie","USA",30,-90.18
610206,"Akron","USA",41.08,-81.52
627253,"Elmhurst","USA",41.9,-87.94
803274,"New York","USA",40.67,-73.94
768594,"Blue Springs","USA",39.02,-94.27
894923,"Fort Worth","USA",32.75,-97.34
557477,"Reno","USA",39.54,-119.82
987431,"Yonkers","USA",40.95,-73.87
219635,"Seattle","USA",47.62,-122.35
873233,"Fort Worth","USA",32.75,-97.34
873876,"El Paso","USA",31.85,-106.44
946681,"Lansing","USA",42.71,-84.55
2605,"Camden","USA",39.94,-75.11
89674,"Houston","USA",29.77,-95.39
950901,"San Antonio","USA",29.46,-98.51
934417,"Killeen","USA",31.1,-97.72
810953,"Mountain View","USA",37.4,-122.08
268217,"Seattle","USA",47.62,-122.35
437034,"San Bernardino","USA",34.14,-117.29
412439,"Farmington Hills","USA",42.49,-83.38
289412,"Revere","USA",42.42,-70.99
676238,"New York","USA",40.67,-73.94
666669,"Virginia Beach","USA",36.74,-76.04
59474,"Everett","USA",47.96,-122.2
942356,"New York","USA",40.67,-73.94
582898,"Torrance","USA",33.83,-118.34
851318,"Garden Grove","USA",33.78,-117.96
851311,"Baytown","USA",29.75,-94.97
989925,"Pasadena","USA",29.66,-95.15
908765,"Plantation","USA",26.13,-80.26
918599,"Frisco","USA",33.14,-96.81
127138,"Saint Paul","USA",44.95,-93.1
157245,"Tampa","USA",27.96,-82.48
334652,"Roseville","USA",38.76,-121.29
48961,"Los Angeles","USA",34.11,-118.41
110244,"Bakersfield","USA",35.36,-119
422943,"Huntington","USA",38.41,-82.43
456773,"Detroit","USA",42.38,-83.1
192226,"Milwaukee","USA",43.06,-87.97
689902,"Irvine","USA",33.66,-117.8
275890,"New York","USA",40.67,-73.94
388200,"Austin","USA",30.31,-97.75
279648,"Metairie","USA",30,-90.18
514672,"Plano","USA",33.05,-96.75
586292,"Gaithersburg","USA",39.14,-77.22
843461,"Houston","USA",29.77,-95.39
552117,"Orange","USA",33.81,-117.82
695726,"Palm Desert","USA",33.73,-116.38
159524,"Bloomington","USA",44.83,-93.32
233499,"Mesa","USA",33.42,-111.74
208757,"Glendale","USA",34.18,-118.25
910793,"Tucson","USA",32.2,-110.89
176683,"Knoxville","USA",35.97,-83.95
514227,"Port Orange","USA",29.11,-81.01
506948,"Longview","USA",32.52,-94.76
938436,"Brea","USA",33.92,-117.87
874788,"Las Vegas","USA",36.21,-115.22
610774,"San Jose","USA",37.3,-121.85
783664,"Davie","USA",26.08,-80.29
556799,"Tacoma","USA",47.25,-122.46
808027,"Killeen","USA",31.1,-97.72
475086,"Kennewick","USA",46.2,-119.17
663243,"Edison","USA",40.53,-74.37
282986,"West Allis","USA",43.01,-88.03
419856,"Lawton","USA",34.6,-98.42
425344,"Rapid City","USA",44.08,-103.23
197930,"Lakewood","USA",47.16,-122.53
718115,"Saint Paul","USA",44.95,-93.1
583457,"Indianapolis","USA",39.78,-86.15
315797,"New York","USA",40.67,-73.94
2123,"Richmond","USA",37.53,-77.47
864851,"Denver","USA",39.77,-104.87
395749,"New York","USA",40.67,-73.94
817690,"North Fort Myers","USA",26.71,-81.89
810848,"New York","USA",40.67,-73.94
596784,"Houston","USA",29.77,-95.39
531753,"Grand Rapids","USA",42.96,-85.66
998512,"San Bernardino","USA",34.14,-117.29
859311,"Brewster","USA",41.77,-70.08
4245,"Chino Hills","USA",33.97,-117.75
187257,"Lancaster","USA",34.69,-118.18
556401,"Las Vegas","USA",36.21,-115.22
321806,"Norwalk","USA",33.91,-118.08
598377,"Danville","USA",37.81,-121.97
158819,"San Antonio","USA",29.46,-98.51
944199,"Lee's Summit","USA",38.92,-94.38
725582,"Clifton","USA",40.86,-74.16
600063,"Medford","USA",42.42,-71.11
138279,"Revere","USA",42.42,-70.99
134517,"East Lansing","USA",42.74,-84.48
682434,"Bloomfield Township","USA",42.58,-83.27
758197,"Houston","USA",29.77,-95.39
281646,"Columbus","USA",39.99,-82.99
323889,"Lubbock","USA",33.58,-101.88
910046,"Jacksonville","USA",30.33,-81.66
169445,"Gastonia","USA",35.25,-81.17
507980,"New York","USA",40.67,-73.94
715326,"Fountainbleau","USA",25.77,-80.35
350799,"Placentia","USA",33.88,-117.85
505332,"Chicago","USA",41.84,-87.68
422260,"San Marcos","USA",33.14,-117.17
119381,"Houston","USA",29.77,-95.39
540170,"Tucson","USA",32.2,-110.89
502892,"Fresno","USA",36.78,-119.79
607335,"San Antonio","USA",29.46,-98.51
506953,"Orange","USA",33.81,-117.82
596691,"Chicago","USA",41.84,-87.68
517074,"Lexington","USA",38.04,-84.46
78908,"Cicero","USA",41.84,-87.76
857084,"Raleigh","USA",35.82,-78.66
136678,"San Antonio","USA",29.46,-98.51
796201,"Chicago","USA",41.84,-87.68
700686,"Suffolk","USA",36.7,-76.64
112264,"Tampa","USA",27.96,-82.48
306535,"Cleveland","USA",41.48,-81.68
581131,"Parma","USA",41.38,-81.73
799862,"Palm Beach Gardens","USA",26.84,-80.12
158056,"Lancaster","USA",34.69,-118.18
836934,"Fresno","USA",36.78,-119.79
605207,"Troy","USA",42.58,-83.14
741580,"North Miami Beach","USA",25.93,-80.17
738321,"Virginia Beach","USA",36.74,-76.04
747461,"Modesto","USA",37.66,-120.99
222257,"Warner Robins","USA",32.61,-83.63
379432,"Hesperia","USA",34.42,-117.3
323785,"Gilbert","USA",33.33,-111.76
304385,"Las Vegas","USA",36.21,-115.22
19081,"Binghamton","USA",42.1,-75.91
408386,"Pico Rivera","USA",33.99,-118.09
652678,"Melbourne","USA",28.11,-80.64
687087,"Hattiesburg","USA",31.31,-89.31
466041,"Oceanside","USA",33.23,-117.31
730634,"Washington","USA",38.91,-77.02
247074,"Houston","USA",29.77,-95.39
287219,"Indianapolis","USA",39.78,-86.15
324997,"Salt Lake City","USA",40.78,-111.93
71127,"Chicago","USA",41.84,-87.68
506223,"Stratford","USA",41.2,-73.13
884173,"Euclid","USA",41.59,-81.52
992501,"Watsonville","USA",36.92,-121.77
414286,"New York","USA",40.67,-73.94
779123,"Modesto","USA",37.66,-120.99
258508,"San Antonio","USA",29.46,-98.51
26813,"Riverside","USA",33.94,-117.4
446300,"Albany","USA",42.67,-73.8
368865,"New Orleans","USA",30.07,-89.93
407000,"Escondido","USA",33.14,-117.07
556192,"Corvallis","USA",44.57,-123.28
362559,"Brea","USA",33.92,-117.87
566205,"Huntington Beach","USA",33.69,-118.01
313087,"Fresno","USA",36.78,-119.79
523826,"Cicero","USA",41.84,-87.76
627553,"Killeen","USA",31.1,-97.72
305136,"Bakersfield","USA",35.36,-119
595585,"Tampa","USA",27.96,-82.48
487223,"Austin","USA",30.31,-97.75
45927,"Hammond","USA",41.62,-87.49
624328,"New York","USA",40.67,-73.94
930518,"Austin","USA",30.31,-97.75
513316,"Federal Way","USA",47.31,-122.34
368140,"Fullerton","USA",33.88,-117.93
170444,"New York","USA",40.67,-73.94
767207,"Springdale","USA",36.18,-94.15
558391,"Shreveport","USA",32.47,-93.8
687630,"New York","USA",40.67,-73.94
157926,"Saint Louis","USA",38.64,-90.24
71574,"Orlando","USA",28.5,-81.37
484331,"Daytona Beach","USA",29.19,-81.05
900690,"Houston","USA",29.77,-95.39
100086,"Wilmington","USA",34.21,-77.91
578367,"Redford","USA",42.39,-83.29
576962,"Tucson","USA",32.2,-110.89
410569,"Joplin","USA",37.08,-94.5
260076,"New York","USA",40.67,-73.94
1555,"Anderson","USA",40.09,-85.69
585479,"Philadelphia","USA",40.01,-75.13
816579,"Huntsville","USA",34.71,-86.63
255643,"Houston","USA",29.77,-95.39
823478,"San Jose","USA",37.3,-121.85
828280,"New York","USA",40.67,-73.94
472167,"Falmouth","USA",41.55,-70.6
604047,"Columbia","USA",38.95,-92.33
205892,"North Little Rock","USA",34.79,-92.26
336726,"Oakland","USA",37.77,-122.22
662971,"Oklahoma City","USA",35.47,-97.51
431647,"Los Angeles","USA",34.11,-118.41
801991,"Manchester","USA",42.98,-71.44
407151,"Pasadena","USA",34.16,-118.14
760206,"Houston","USA",29.77,-95.39
486759,"New York","USA",40.67,-73.94
696187,"Saint Petersburg","USA",59.93,-82.64
344190,"Brentwood","USA",40.78,-73.25
290419,"Murray","USA",40.65,-111.89
745332,"Las Vegas","USA",36.21,-115.22
349721,"Saint Louis Park","USA",44.95,-93.36
538679,"Daytona Beach","USA",29.19,-81.05
487748,"Saint Joseph","USA",39.76,-94.82
206370,"Louisville","USA",38.22,-85.74
359308,"Dearborn Heights","USA",42.33,-83.27
837025,"Redwood City","USA",37.52,-122.21
970019,"New York","USA",40.67,-73.94
229400,"Midland","USA",43.62,-84.23
539674,"San Jose","USA",37.3,-121.85
650487,"Wellington","USA",26.66,-80.25
31100,"Dale City","USA",38.65,-77.34
203837,"Yonkers","USA",40.95,-73.87
843365,"Tyler","USA",32.33,-95.3
574217,"Milwaukee","USA",43.06,-87.97
60045,"Scottsdale","USA",33.69,-111.87
359710,"Columbus","USA",39.99,-82.99
951988,"Jacksonville","USA",30.33,-81.66
685756,"Georgetown","USA",30.65,-97.69
727555,"Azusa","USA",34.14,-117.91
963278,"New York","USA",40.67,-73.94
533717,"Las Vegas","USA",36.21,-115.22
588949,"Glendale","USA",34.18,-118.25
847034,"Lexington","USA",38.04,-84.46
720840,"Fort Worth","USA",32.75,-97.34
188768,"Lee's Summit","USA",38.92,-94.38
416155,"South Hill","USA",47.14,-122.27
523057,"Johnson City","USA",36.33,-82.37
114598,"Reno","USA",39.54,-119.82
87954,"Tampa","USA",27.96,-82.48
957700,"New York","USA",40.67,-73.94
990794,"New York","USA",40.67,-73.94
140286,"Lewisville","USA",33.04,-96.98
720744,"New York","USA",40.67,-73.94
947495,"Pawtucket","USA",41.87,-71.37
56870,"Chicopee","USA",42.18,-72.57
493779,"Apple Valley","USA",34.53,-117.21
955861,"Fort Collins","USA",40.56,-105.07
739089,"Brookline","USA",42.32,-71.14
496842,"Long Beach","USA",33.79,-118.16
130923,"Bristol","USA",41.68,-72.94
521157,"Chicago","USA",41.84,-87.68
659952,"Carson City","USA",39.15,-119.74
899800,"Milwaukee","USA",43.06,-87.97
523083,"Chicago","USA",41.84,-87.68
564552,"Newton","USA",42.33,-71.21
47446,"Memphis","USA",35.11,-90.01
70787,"Portsmouth","USA",36.86,-76.36
774167,"Huntsville","USA",34.71,-86.63
187634,"Los Angeles","USA",34.11,-118.41
349204,"New York","USA",40.67,-73.94
294325,"Shreveport","USA",32.47,-93.8
157475,"South Hill","USA",47.14,-122.27
331554,"Fort Lauderdale","USA",26.14,-80.14
569363,"Corpus Christi","USA",27.71,-97.29
953059,"Houston","USA",29.77,-95.39
61094,"Charleston","USA",38.35,-81.63
86544,"Fort Wayne","USA",41.07,-85.14
866947,"Hamden","USA",41.37,-72.89
836957,"Brownsville","USA",25.93,-97.48
828102,"Lincoln","USA",38.89,-121.3
88344,"Wayne","USA",40.95,-74.25
172523,"Pasadena","USA",29.66,-95.15
425577,"Reading","USA",40.34,-75.93
244895,"Hollywood","USA",26.03,-80.16
38091,"Charlotte","USA",35.2,-80.83
29507,"San Antonio","USA",29.46,-98.51
49159,"Compton","USA",33.89,-118.23
138144,"Lincoln","USA",40.82,-96.69
511499,"San Antonio","USA",29.46,-98.51
976167,"Brownsville","USA",25.93,-97.48
105734,"Pomona","USA",34.06,-117.76
511709,"Anchorage","USA",61.18,-149.19
8648,"Cicero","USA",41.84,-87.76
149448,"Redwood City","USA",37.52,-122.21
128204,"Plano","USA",33.05,-96.75
290128,"Atlanta","USA",33.76,-84.42
329590,"New York","USA",40.67,-73.94
100167,"Joplin","USA",37.08,-94.5
90127,"Boulder","USA",40.03,-105.25
460118,"Irvington","USA",40.72,-74.23
765439,"San Antonio","USA",29.46,-98.51
479459,"Lakeland","USA",28.04,-81.96
58627,"Blaine","USA",45.17,-93.21
351372,"Quincy","USA",42.26,-71.01
720140,"Fayetteville","USA",35.07,-78.9
144935,"Houston","USA",29.77,-95.39
146450,"Wilmington","USA",34.21,-77.91
110344,"Oxnard","USA",34.2,-119.21
44511,"San Buenaventura","USA",34.27,-119.26
311362,"Quincy","USA",42.26,-71.01
703231,"Highlands Ranch","USA",39.55,-104.97
807668,"Cedar Hill","USA",32.58,-96.96
616266,"Salinas","USA",36.68,-121.64
742649,"New York","USA",40.67,-73.94
314384,"San Jose","USA",37.3,-121.85
267288,"Lakeville","USA",44.68,-93.24
6723,"Huntington","USA",38.41,-82.43
51994,"Covina","USA",34.09,-117.88
170117,"Chicago","USA",41.84,-87.68
635780,"New York","USA",40.67,-73.94
577444,"Sandwich","USA",41.76,-70.5
260449,"New York","USA",40.67,-73.94
149520,"Burbank","USA",34.19,-118.33
876100,"New York","USA",40.67,-73.94
41548,"El Paso","USA",31.85,-106.44
452266,"Indianapolis","USA",39.78,-86.15
944767,"Milwaukee","USA",43.06,-87.97
235483,"New York","USA",40.67,-73.94
441360,"Pittsburg","USA",38.02,-121.89
345311,"Lake Elsinore","USA",33.67,-117.32
402377,"Concord","USA",37.97,-122
498856,"Hollywood","USA",26.03,-80.16
351685,"Falmouth","USA",41.55,-70.6
889879,"Henderson","USA",36.03,-115
899234,"Jacksonville","USA",30.33,-81.66
662785,"Sparks","USA",39.54,-119.74
411493,"Houston","USA",29.77,-95.39
